"term","estimate","std.error","statistic","p.value"
"(Intercept)",2.67848662940959,6.06038516378475,0.441966402633205,0.65863524642223
"ACHEMM",-0.334305514327967,0.104756870749166,-3.19125143713428,0.00147294654963546
"AGE",-0.00405485291413652,0.00457640638517336,-0.886034275118888,0.375870397666199
"SEXCD",-0.109912332409769,0.131809278123586,-0.833874018388253,0.404605642049216
"RACCAT",0.173227710425643,0.147658685033834,1.17316303057927,0.241086279511176
"B_METANM",-0.00426792977165899,0.0460783566553275,-0.0926233069374347,0.926226459494647
"PRADJYN",-0.223144142834655,0.534798535622494,-0.417248978767155,0.676610387437643
"B_LDHYN",0.321240300630634,0.134254851451957,2.39276493293495,0.0169560584517692
"B_ECOG",0.0265003216531467,0.0868307610609214,0.305195086733765,0.760298477295876
"DIAGTYPE",0.012558965371893,0.120805856210295,0.103959905304845,0.917227720927455
"PDPROMED",-0.687535469528177,0.483611092502638,-1.42167018124057,0.155519180375966
"KRAS",-0.0163384025965857,0.0625849148303858,-0.261059756026914,0.794114897575317
"B_WEIGHT",0.00313394864259662,0.0280242562369203,0.111829859679481,0.910986899186618
"B_HEIGHT",0.00111502212046062,0.0159206367746388,0.0700362765788885,0.944182623065628
"B_BSA",-0.455412377008479,2.3838729062429,-0.191038866130758,0.848544540456356
"DIAGMONS",-0.00841765290784318,0.00244330512818792,-3.44519102863184,0.000600957042999783
"METMONS",0.00143478091923283,0.00682937107006487,0.210089758560915,0.833652133743103
"CHILDPOT",-0.273994839379282,0.18397056109912,-1.4893406735421,0.136799319160247
"Absolute_Neutrophil_Count",0.489834471811927,0.378665533808996,1.29358082021536,0.196190747341097
"Alanine_Amino_Transferase",0.00431775914824272,0.00288002636820257,1.49920820028375,0.134221661844049
"Albumin",-0.015818114920535,0.0159755304142394,-0.990146462144126,0.322407630684138
"Alkaline_Phosphatase",0.000835441963660732,0.000505779202925116,1.65179184677632,0.0989769116122681
"Aspartate_Amino_Transferase",-0.00569916479100224,0.00383306471911404,-1.48684282907687,0.137457852832548
"Blood_Urea_Nitrogen",-0.0733523005084969,0.0279482331729236,-2.62457737684688,0.00884432792497578
"Calcium",-0.655624337438237,0.406693944533633,-1.61208286046663,0.107345852379271
"Carbon_Dioxide",0.0512067289689359,0.0185342382859248,2.76281809799667,0.00586454968090975
"Carcinoembryonic_Antigen",5.18460611819855e-06,1.42767179924235e-05,0.363151119252334,0.716589764785947
"Chloride",0.0138916442867842,0.0228958275164022,0.606732570676141,0.544203832112737
"Creatinine",0.00362838174020934,0.00276117815904778,1.31407012920189,0.189206462049525
"Hematocrit",3.41528905088911,4.0911492091245,0.834799435638274,0.404084622773696
"Hemoglobin",-0.0118279328169951,0.0105025294168208,-1.12619849443617,0.26042567843167
"Lactate_Dehydrogenase",0.000286686434225068,0.000135387826686804,2.1175200255505,0.0345295706025647
"Lymphocytes",0.624340601344447,0.458396929896765,1.36200868859452,0.173585844376459
"`Lymphocytes_(%)`",-0.051346872601162,0.0357800159095236,-1.43507126243326,0.151665080671506
"Magnesium",1.18865474872627,0.491938051262512,2.4162691738842,0.0159076705724155
"Partial_Thromboplastin_Time",0.0340526395171835,0.0116587367575012,2.92078294805602,0.00359160298120093
"Phosphorus",0.084893333706462,0.172679562992948,0.491623514879573,0.623122949365473
"Platelets",0.000400227162197895,0.000475258702936232,0.842124846373609,0.39997455677884
"Potassium",0.24151094914266,0.110378118761631,2.1880328443015,0.0289613316183554
"Prothrombin_Time",-0.021860900053781,0.04258060413526,-0.513400420161689,0.607815711530695
"Red_Blood_Cells",0.215279380977581,0.139875548933151,1.53907800626732,0.124188224542384
"Sodium",-0.0251925129139859,0.0223322725749939,-1.12807654614581,0.259632248021564
"Total_Bilirubin",-0.0164701470907503,0.0109687863226988,-1.50154689919221,0.13361628380991
"`Total_Neutrophils_(pct)`",-0.0528110661366026,0.0303701100472034,-1.73891586347629,0.0824415910864528
"Total_Protein",0.0208968680910045,0.0101671169271235,2.05533862163586,0.0401766408132601
"Uric_Acid",0.000636519142491017,0.000551023197757758,1.15515852160338,0.248377010957265
"White_Blood_Cells",-0.44804207728955,0.353048432577635,-1.26906689265934,0.204793351102769
"ELIGIBLE",0.184781850752698,0.187052059449572,0.987863225331201,0.32352402126811
"CHANY5YR",0.0666718267752114,0.544093857821402,0.122537363391991,0.902504820478933
"RAANY5YR",0.0143172955284517,0.192359729239552,0.0744297966370182,0.940687362258121
"Biopsy",0.15955557157842,0.0850514378159198,1.87598911524286,0.0610276433257912
"Resection",-0.167797274196618,0.163051899205331,-1.02910346346418,0.303748034269847
"Diastolic_blood_pressure",-0.000863545811471864,0.00545558398644011,-0.158286594729036,0.874271679844099
"Pulse",0.000515513189776461,0.00330849661465582,0.15581493645569,0.876218955373069
"Respiration",0.0314803344461713,0.0237447621792999,1.3257801534696,0.185298190356314
"Systolic_blood_pressure",0.00444007528689892,0.00291792118307152,1.52165703195078,0.128497731619722
"Temperature",-0.0114158479824228,0.12150373223896,-0.093954710460839,0.925169108381435
