"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.86848895919848,7.89908003837287,-0.363142156461723,0.716585314353306
"AGE",-0.0110195633103214,0.00822567515399972,-1.33965456986995,0.180701181239644
"SEXCD",-0.0361903494128743,0.209140543539998,-0.173043202433644,0.862656992158252
"B_METANM",-0.00160437552057577,0.0848526957865031,-0.0189077731202851,0.984918935590219
"LIVRONLY",0.0463968622379027,0.239348993236906,0.193846072258091,0.846340843221539
"PRADJYN",-0.341944183447086,0.221032044012285,-1.54703443555035,0.122212037988657
"B_LDHYN",0.556917458266869,0.240379357484942,2.31682730203552,0.0207403816907562
"B_LDH2YN",-0.203039331123836,0.276888420426225,-0.733289354647948,0.463575937862326
"B_LDHNM",0.00030544137437785,0.000239782076331663,1.27382904948812,0.20305805959603
"B_ECOGI",-0.179424871824221,0.0764951294932497,-2.34557249609015,0.0192175919669145
"DIAGTYPE",0.183250744952205,0.153482497220609,1.19395206795996,0.232816282634797
"TUMCAT",NA,NA,NA,NA
"KRAS",-0.0854255983257066,0.130364688475604,-0.655281727932737,0.512456479611879
"B_WEIGHT",0.0309152309176582,0.0434945110473512,0.710784652435838,0.477404753445904
"B_HEIGHT",0.00930306894168713,0.0234749703327601,0.396297367358304,0.69198109085289
"B_BSA",-2.50653008644313,3.49792239988295,-0.716576813289799,0.473824094141448
"DIAGMONS",0.00445782569753951,0.00467948875092055,0.952630925047649,0.341036912812038
"METMONS",0.0347218773067653,0.0122866689391256,2.82597972475658,0.00481963989940382
"HISSUBTY",0.00361831094151046,0.226719301128544,0.0159594305535503,0.987270350301498
"HDIFFER",-0.0242970305443091,0.0715177540101654,-0.339734250335317,0.73413718434209
"BIOPTPCT",-0.000922296149845248,0.00403514348516709,-0.228565886996471,0.819259084017848
"BIOPRS",0.272284813386803,0.199094606103545,1.36761521929526,0.171779350656794
"BIOPPCT",0.220475803130733,0.125454826607956,1.75741188355962,0.0791929641331528
"CHILDPOT",0.390777117239328,0.374216180704451,1.04425499855111,0.29665225247333
"Absolute_Neutrophil_Count",0.200308296152142,0.206351532255247,0.970713878220055,0.331955699626001
"Alanine_Amino_Transferase",0.00599846142817122,0.00413877575163746,1.44933231180694,0.147598647421057
"Albumin",-0.0291267467963414,0.0141804922182328,-2.05400111280278,0.0402685378906847
"Alkaline_Phosphatase",-8.89298541961079e-05,0.000269650294751714,-0.329796984935588,0.741631321415054
"Aspartate_Amino_Transferase",0.00523410915248243,0.00421618755533565,1.24143176359851,0.214774848767216
"Bicarbonate",-0.0586229858743761,0.0221721600978785,-2.64399073502926,0.00833834167240115
"Calcium",-0.355996199120511,0.270787469845545,-1.31467013345769,0.188960983822738
"Chloride",0.0229858877944279,0.0172630054603987,1.33151135514366,0.183363277122284
"Creatinine",-0.00016701182792755,0.00399815546008557,-0.0417722196134854,0.966689692536651
"Hematocrit",-2.05869831644526,4.89508175966487,-0.420564643763213,0.674174999674922
"Hemoglobin",0.0112643445260841,0.00959707299617718,1.17372708643261,0.240819768617196
"Lactate_Dehydrogenase",-0.000274555788636856,0.000240491454474911,-1.14164467605022,0.253910197542023
"Lymphocytes",0.129293470954985,0.11170440945873,1.15746076257405,0.24739609958673
"Mean_Corpuscular_Volume",-0.00281363510135363,0.0165592020745817,-0.169913688393992,0.865116804440399
"Phosphorus",-0.0791859164368242,0.36685968801863,-0.215847963194045,0.829155941244358
"Platelets",7.55328285590118e-05,0.000834464582114007,0.0905165182297603,0.927897226842905
"Potassium",-0.195901178104644,0.152709145524115,-1.28283854534245,0.199884130368493
"Red_Blood_Cells",-0.239991743433005,0.380074958902306,-0.631432662983441,0.527920532753583
"Serum_Urea",-0.000995778363963404,0.0469960046299858,-0.0211885748970253,0.983099998871902
"Sodium",0.0356873559946274,0.0200804709398828,1.77721708327801,0.075875528481894
"Total_Bilirubin",0.00100790430448084,0.0109181672852225,0.0923144222057328,0.926469098430001
"Total_Neutrophils",-0.0930815609192074,0.206675033116173,-0.450376417101557,0.65254922858901
"Total_Protein",0.00173693342855773,0.0100129207690088,0.173469207300008,0.862322252965046
"Uric_Acid",1.47530022879522e-06,2.76385860983217e-06,0.533782814919322,0.593625692162216
"White_Blood_Cells",-0.000207434989414995,0.000186292375404242,-1.11349156917923,0.265799356818522
"non_target_count",0.00835670162045921,0.022243437303989,0.375692906912394,0.707235141215722
"target_count",-0.00231197832004136,0.0237049385165665,-0.097531504602959,0.922326374909354
"target_LSSLD",0.00360803000875854,0.00128383700354013,2.81034897639619,0.00505786038817598
"target_LSLD",0.000745975922268148,0.00320089789692095,0.233052082975132,0.815774791025933
"ELIGIBLE",-0.257970615021087,0.183804978955874,-1.40350177936702,0.160817635144976
"OTANY",-0.101281541928244,0.162086560446212,-0.624860825286341,0.532223289955644
"Resection",-0.0535882685428476,0.10985513104757,-0.487808516833343,0.625806163558556
"Diastolic_blood_pressure",-0.0258855640505022,0.00960256355396524,-2.69569307248304,0.00715737969484594
"Pulse",-0.00521438984034527,0.00746627825001419,-0.698392112607826,0.485115268352694
"Respiration",0.0326686046511321,0.0241869826059695,1.35066887769081,0.177146383422066
"Systolic_blood_pressure",0.0361128364101163,0.00609016253719867,5.92969993650241,4.34614607314761e-09
"Temperature",-0.0503553569989851,0.181329253300645,-0.277701231778061,0.781306500246527
