"term","estimate","std.error","statistic","p.value"
"(Intercept)",-1.22307022401235,1.03182142315602,-1.18535067848404,0.236196644818027
"AGE",0.00254174945296351,0.00107448307936976,2.36555558832473,0.018217515226682
"SEXCD",-0.0272320199155897,0.0273190918723133,-0.996812779973414,0.319127549928896
"B_METANM",0.0235489929665431,0.0110839273560633,2.12460729938482,0.0338957017831327
"LIVRONLY",0.0232811232144984,0.0312650862673797,0.744636461751544,0.456688977450444
"PRADJYN",0.02534225247151,0.0288724252834409,0.87773203056982,0.380327103907756
"B_LDHYN",-0.0185308907616953,0.0313996781311933,-0.590161806253876,0.555232658629594
"B_LDH2YN",-0.0725646404016624,0.0361686933961566,-2.00628315783653,0.0451295563906602
"B_LDHNM",1.00808344430851e-05,3.13216579710473e-05,0.321848685417723,0.747643247325038
"B_ECOGI",0.0393860739065795,0.00999221592828517,3.94167561922762,8.7289156269191e-05
"DIAGTYPE",-0.0995255763953505,0.0200487307309688,-4.96418340546695,8.27413676855294e-07
"TUMCAT",NA,NA,NA,NA
"KRAS",-0.035786082767528,0.0170289549844714,-2.10148437177508,0.0358803457526857
"B_WEIGHT",-0.00276824113705411,0.00568149304353645,-0.487238322011747,0.626209974518384
"B_HEIGHT",0.000793502693457678,0.00306643016397177,0.258770834823089,0.795872166315664
"B_BSA",0.124955446711584,0.456917926037373,0.273474599246439,0.784552150756961
"DIAGMONS",-0.0006117428923674,0.000611260642905452,-1.00078894243813,0.317202099383164
"METMONS",-0.000444627805780196,0.0016049524968767,-0.277034869658423,0.781817951074294
"HISSUBTY",0.0412149421867534,0.0296153261912738,1.39167611798574,0.164369775509949
"HDIFFER",-0.0156054883255649,0.00934204367663195,-1.67045764992517,0.0951820366764516
"BIOPTPCT",-0.000553362889622663,0.000527092708679718,-1.04983977298557,0.294078056887117
"BIOPRS",-0.0196198674860478,0.0260068360890749,-0.754411933033629,0.450802369818249
"BIOPPCT",0.00717167929374612,0.0163876017338188,0.437628361381645,0.661762366275039
"CHILDPOT",-0.101980357195169,0.0488821825157775,-2.08624803449096,0.037241648617735
"Absolute_Neutrophil_Count",0.0151677263157854,0.0269547758280334,0.562710163592261,0.573774613229966
"Alanine_Amino_Transferase",-0.000143010397111985,0.000540629727187556,-0.264525589179028,0.791436471154393
"Albumin",0.00154581234152421,0.00185233414405101,0.834521323535908,0.404212225895823
"Alkaline_Phosphatase",-5.96128588697705e-05,3.52232094792732e-05,-1.69243120519296,0.0909153699576125
"Aspartate_Amino_Transferase",-8.54290505624609e-05,0.000550741684158863,-0.1551163694699,0.876764907330022
"Bicarbonate",0.00667778150928256,0.00289624990195043,2.30566482014743,0.0213595315045674
"Calcium",0.0213287239030769,0.0353717535651661,0.602987461839646,0.546671343159681
"Chloride",0.00473377935099461,0.00225498903360497,2.09924717169329,0.0360775281693528
"Creatinine",-0.000799365750814865,0.000522261128736997,-1.53058634240691,0.126228604953316
"Hematocrit",-0.360973152547768,0.639422591388617,-0.564529870244109,0.572536464677115
"Hemoglobin",-0.000147728841428876,0.00125362263313483,-0.117841555763446,0.906219911136005
"Lactate_Dehydrogenase",-1.2059488886588e-05,3.14143208585944e-05,-0.383885073972202,0.701155734047362
"Lymphocytes",-0.0130712342497064,0.014591446368513,-0.895814843819251,0.370594973948692
"Mean_Corpuscular_Volume",-0.00061994561535822,0.00216305435163594,-0.28660658244179,0.774480579905191
"Phosphorus",0.0380962588346325,0.0479212368467062,0.794976535278032,0.426840054030199
"Platelets",4.71005563420914e-05,0.000109002368441316,0.432105806649962,0.66576965428721
"Potassium",0.010001988833746,0.0199477112648791,0.50141034732922,0.616206916754731
"Red_Blood_Cells",-0.0248271716580038,0.0496474884537726,-0.50006903533742,0.617150642946251
"Serum_Urea",0.000905997401544177,0.00613887745717128,0.147583561956562,0.882705006324638
"Sodium",-0.00190302995403217,0.00262302192181622,-0.725510503059191,0.4683304855984
"Total_Bilirubin",0.00160468882823823,0.00142619125920571,1.12515682443036,0.260827291323394
"Total_Neutrophils",-0.017600689134491,0.0269970332956234,-0.651949010165659,0.514603150583842
"Total_Protein",-0.000562829278768348,0.00130794296394486,-0.430316377918201,0.667070163805559
"Uric_Acid",4.94564419199403e-07,3.61030463084975e-07,1.36986894394836,0.171074862459698
"White_Blood_Cells",-3.31593876061934e-05,2.43345380701213e-05,-1.3626470948675,0.173340006618335
"non_target_count",0.00475933567059183,0.00290556052393303,1.6380094757584,0.101774777001096
"target_count",-0.0143825637252759,0.00309646987714634,-4.64482597793932,3.91928787731353e-06
"target_LSSLD",7.95317541386143e-05,0.000167701873845806,0.474244874638312,0.635442149589613
"target_LSLD",8.97314766666592e-06,0.000418118946425869,0.0214607535567796,0.982882942404514
"ELIGIBLE",0.0286251334358039,0.0240096206201347,1.19223597443262,0.233487950593567
"OTANY",-0.0312091909412815,0.0211726409482648,-1.47403392035698,0.140827661731127
"Resection",-0.0452481104950933,0.0143498834177965,-3.15320404895953,0.00166926268388668
"Diastolic_blood_pressure",0.00233836103433773,0.00125433984009099,1.86421650624452,0.0626218340211132
"Pulse",-0.000458171104960078,0.00097528646528253,-0.469781055381867,0.638627049103947
"Respiration",-0.00680988157369156,0.00315943713611011,-2.15540973924104,0.0313985205923881
"Systolic_blood_pressure",-0.00381360072516255,0.000795530637220665,-4.79378234694528,1.91886791557042e-06
"Temperature",0.0364179154736375,0.0236862276735495,1.53751437229937,0.12452442670404
